Dataset ID,Dataset Name,Column,Prediction,Sample
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Present Mental Health,UNKNOWN,"['Very Good', 'Very Good', 'Excellent', 'Fair', 'Good']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Present Oral Health,UNKNOWN,"['Very Good', 'Very Good', 'Fair', 'Fair', 'Good']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Hygiene Assistance,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Smoking,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Drinking,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Regular Exercise,ORDINAL,"['1.0', '1.0', '1.0', '1.0', '1.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Healthy Diet,ORDINAL,"['1.0', '1.0', '1.0', '1.0', '1.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Hypertension,INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Heart Disease,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Stroke,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Diabetes,INTEGER,"['Yes', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Cancer,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Arthritis,INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Hepatitis,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Kidney Problem,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Asthma,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),COPD,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Physical Check-up,UNKNOWN,"['Yes', 'Yes', 'Yes', 'Yes', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Dentist Check-up,UNKNOWN|INTEGER,"['Yes', '0', '0', 'Yes', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Urgentcare,INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Folkmedicine,INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Primary Care,UNKNOWN|INTEGER,"['0', '0', 'Yes', 'Yes', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Health Insurance,UNKNOWN,"['Yes', '0', 'Yes', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Dental Insurance,INTEGER|UNKNOWN,"['0', 'Yes', 'Yes', 'Yes', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Unmet Health Need,INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Unmet Dental Needs,INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Transportation (Medical),INTEGER,"['0', 'Yes', 'Yes', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Interpretation (Medical),INTEGER,"['0', 'Yes', '0', 'Yes', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Comunication Problem,INTEGER,"['Yes', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Preferance,UNKNOWN|INTEGER,"['Yes', '0', 'Yes', 'Yes', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Language,UNKNOWN,"['Chinese Traditional', 'Eng_Chinese only', 'English', 'English',
 'Chinese Simplified']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),users,ORDINAL,"['1.0', '1.0', '1.0', '1.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Satisfaction,UNKNOWN,"['Very much', 'Very much', 'Very much', 'Pretty much', 'Very much']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Family,UNKNOWN,"['Yes', 'Yes', 'No', 'No', 'No']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Close Friend,UNKNOWN,"['No', 'No', 'Yes', 'No', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Acquaintances,UNKNOWN,"['No', 'Yes', 'No', 'No', 'No']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Heal Professionals,UNKNOWN,"['No', 'No', 'No', 'No', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Mobile Apps,UNKNOWN,"['No', 'No', 'No', 'No', 'No']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Email,UNKNOWN,"['No', 'No', 'No', 'No', 'No']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Social Networks,UNKNOWN,"['Yes', 'Yes', 'No', 'No', 'No']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Online Communities,UNKNOWN,"['No', 'No', 'Yes', 'No', 'No']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Health Website,UNKNOWN,"['Yes', 'No', 'Yes', 'No', 'No']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Other,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Health Info Discription,UNKNOWN,"['courses', 'TV Health program']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Quality of Life,ORDINAL,"['7.0', '10.0', '7.0', '9.0', '6.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Satisfied With Life 1,UNKNOWN,"['Neither agree or disagree', 'Agree', 'Neither agree or disagree',
 'Neither agree or disagree', 'Slightly disagree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Satisfied With Life 2,UNKNOWN,"['Agree', 'Agree', 'Slightly agree', 'Agree', 'Slightly agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Psychiatrist,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),General Practitioner,INTEGER,"['0', '0', 'Yes', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Therapist/Counselor ,ORDINAL,"['0.0', '0.0', '0.0', '0.0', '0.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Religious Leader,INTEGER,"['0', '0', 'Yes', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Weakness,INTEGER,"['Yes', 'Yes', '0', '0', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Shame,INTEGER,"['Yes', '0', '0', '0', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Disappointment,INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Disclosure,INTEGER|UNKNOWN,"['Yes', '0', '0', 'Yes', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Antidepressants,INTEGER|UNKNOWN,"['Yes', '0', 'Yes', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Danger,UNKNOWN|INTEGER,"['Yes', '0', '0', 'Yes', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Recovery,INTEGER,"['0', '0', '0', 'Yes', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Treatment,INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Counseling,UNKNOWN,"['0', 'Yes', 'Yes', 'Yes', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Preference,INTEGER|UNKNOWN,"['Yes', '0', '0', '0', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Knowledge,UNKNOWN,"['Not very much', 'Not very much', 'Nothing at all', 'Somewhat',
 'Not very much']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Diagnosed,INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Concern for Self (AD),UNKNOWN,"['Not very much', 'Not at all', 'Not at all', 'Not at all',
 'Not very much']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Concern for Others (AD),UNKNOWN,"['Not very much', 'Not very much', 'Not at all', 'Not very much',
 'Not very much']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Prevention,UNKNOWN,"['Not at all', 'Not at all', 'Not at all', 'Not at all', 'Not at all']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Plan (AD),INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Education (AD),INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Services (AD),INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Language Barrier (AD),INTEGER|UNKNOWN,"['0', '0', '0', '0', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Fate (AD),INTEGER,"['0', '0', 'Yes', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Aging (AD),UNKNOWN|INTEGER,"['Yes', 'Yes', 'Yes', '0', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Embarrassing (AD),INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Avoidance (AD),INTEGER,"['Yes', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Cure (AD),UNKNOWN|INTEGER,"['Yes', 'Yes', 'Yes', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Nursing Home (AD),INTEGER,"['0', '0', '0', '0', 'Yes']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Advanced Directives,INTEGER,"['0', '0', '0', '0', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Have an Advanced Directive,INTEGER,"['0', '0', '0', 'Yes', '0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Superstition,UNKNOWN,"['Strongly agree', 'Somewhat disagree', 'Strongly disagree',
 'Strongly disagree', 'Somewhat disagree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),See Family,ORDINAL,"['4.0', '2.0', '0.0', '3.0', '3.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Close Family,ORDINAL,"['2.0', '3.0', '3.0', '5.0', '2.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Helpful Family,ORDINAL,"['3.0', '3.0', '5.0', '3.0', '2.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),See Friends,ORDINAL,"['3.0', '3.0', '4.0', '3.0', '3.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Close Friends,ORDINAL,"['4.0', '1.0', '3.0', '1.0', '2.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Helpful Friends,ORDINAL,"['4.0', '0.0', '3.0', '3.0', '3.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Family Respect,UNKNOWN,"['Strongly agree', 'Somewhat agree', 'Somewhat disagree', 'Strongly agree',
 'Somewhat agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Similar Values,UNKNOWN,"['Somewhat disagree', 'Strongly agree', 'Somewhat agree', 'Somewhat agree',
 'Somewhat disagree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Successful Family,UNKNOWN,"['Somewhat agree', 'Somewhat disagree', 'Strongly agree', 'Strongly agree',
 'Somewhat agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Trust,UNKNOWN,"['Somewhat agree', 'Strongly agree', 'Somewhat disagree', 'Strongly agree',
 'Strongly agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Loyalty,UNKNOWN,"['Somewhat agree', 'Strongly agree', 'Strongly agree', 'Strongly agree',
 'Strongly agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Family Pride,UNKNOWN,"['Somewhat agree', 'Somewhat agree', 'Strongly agree', 'Strongly disagree',
 'Strongly agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Expression,UNKNOWN,"['Somewhat disagree', 'Somewhat agree', 'Somewhat agree', 'Strongly agree',
 'Strongly agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Spend Time Together,UNKNOWN,"['Strongly agree', 'Strongly agree', 'Strongly agree', 'Strongly agree',
 'Somewhat agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Feel Close ,UNKNOWN,"['Somewhat agree', 'Somewhat agree', 'Strongly agree', 'Strongly agree',
 'Somewhat disagree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Togetherness,UNKNOWN,"['Strongly agree', 'Somewhat agree', 'Somewhat disagree', 'Somewhat agree',
 'Strongly agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Religious Attendance,UNKNOWN,"['Seldom', 'Never', 'Never', 'Never', 'Never']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Religious Importance,UNKNOWN,"['Not at all important', 'Not very important', 'Not very important',
 'Very important', 'Somewhat important']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Close-knit Community,UNKNOWN,"['Neutral', 'Agree', 'Agree', 'Neutral', 'Neutral']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Helpful Community,UNKNOWN,"['Agree', 'Agree', 'Neutral', 'Agree', 'Strongly agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Community Shares Values,UNKNOWN,"['Neutral', 'Agree', 'Agree', 'Agree', 'Neutral']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Get Along,UNKNOWN,"['Agree', 'Agree', 'Strongly agree', 'Neutral', 'Agree']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Community Trust,UNKNOWN,"['Agree', 'Neutral', 'Agree', 'Strongly agree', 'Neutral']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Residency ,FLOAT,"['0.5', '0.5', '0.5', '0.5', '8.0']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Place to Live,UNKNOWN,"['Good', 'Good', 'Excellent', 'Good', 'Good']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Raising Children,UNKNOWN,"['Excellent', 'Good', 'Good', 'Fair', 'Good']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Place to Work,UNKNOWN,"['Excellent', 'Fair', 'Good', 'Excellent', 'Good']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Small Businesses ,UNKNOWN,"['Good', 'Fair', 'Excellent', 'Good', 'Fair']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Place to Retire,UNKNOWN,"['Poor', 'Fair', 'Good', 'Fair', 'Poor']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Arts and Culture,UNKNOWN,"['Good', 'Excellent', 'Good', 'Fair', 'Good']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Safety,UNKNOWN,"['Excellent', 'Excellent', 'Good', 'Good', 'Fair']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Traffic,UNKNOWN,"['Excellent', 'Excellent', 'Fair', 'Fair', 'Fair']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Qualtiy of Life,UNKNOWN,"['Good', 'Good', 'Fair', 'Fair', 'Good']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Quality of Service,UNKNOWN,"['Fair', 'Fair', 'Good', 'Fair', 'Fair']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Parks and Recs,UNKNOWN,"['Never used', 'Pretty much satisfied', 'Pretty much satisfied',
 'Pretty much satisfied', 'Pretty much satisfied']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Libraries,UNKNOWN,"['Pretty much satisfied', 'Pretty much satisfied', 'Pretty much satisfied',
 'Pretty much satisfied', 'Pretty much satisfied']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Public Safety,UNKNOWN,"['Pretty much satisfied', 'Pretty much satisfied', 'Pretty much satisfied',
 'Pretty much satisfied', 'Pretty much satisfied']"
feb17efd-fa23-4e28-8acb-993def19d8a3,Final Report of the Asian American Quality of Life (AAQoL),Airport,UNKNOWN,"['Pretty much satisfied', 'Pretty much satisfied', 'Very much satisfied',
 'Never used', 'Pretty much satisfied']"
